"","id","standard","standard_num","child_age_centered","child_sex","child_religion","language","face","rating","no_opinion_face","no_opinion_face_hindu","no_opinion_face_muslim","no_opinion_face_dravidian","no_opinion_face_asian","no_opinion_face_white"
"1546","Z05A10",5,5,-0.623639371381309,"male","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1547","Z05A10",5,5,-0.623639371381309,"male","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1548","Z05A10",5,5,-0.623639371381309,"male","muslim","""English""","asian",0,0,0,0,0,0,0
"1549","Z05A10",5,5,-0.623639371381309,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1550","Z05A10",5,5,-0.623639371381309,"male","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1551","Z05A13",5,5,0.376360628618691,"male","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1552","Z05A13",5,5,0.376360628618691,"male","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1553","Z05A13",5,5,0.376360628618691,"male","hindu","""English""","asian",2,0,0,0,0,0,0
"1554","Z05A13",5,5,0.376360628618691,"male","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1555","Z05A13",5,5,0.376360628618691,"male","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1556","Z05A19",5,5,0.376360628618691,"male","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1557","Z05A19",5,5,0.376360628618691,"male","muslim","""Gujarati""","asian",NA,0,NA,0,NA,NA,NA
"1558","Z05A19",5,5,0.376360628618691,"male","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1559","Z05A19",5,5,0.376360628618691,"male","muslim","""Hindi""","asian",NA,0,NA,0,NA,NA,NA
"1560","Z05A19",5,5,0.376360628618691,"male","muslim","""English""","asian",0,0,0,0,0,0,0
"1561","Z05A19",5,5,0.376360628618691,"male","muslim","""English""","asian",NA,0,NA,0,NA,NA,NA
"1562","Z05A19",5,5,0.376360628618691,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1563","Z05A19",5,5,0.376360628618691,"male","muslim","""Chinese""","asian",NA,0,NA,0,NA,NA,NA
"1564","Z05A19",5,5,0.376360628618691,"male","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1565","Z05A19",5,5,0.376360628618691,"male","muslim","""Tamil""","asian",NA,0,NA,0,NA,NA,NA
"1566","Z05A33",5,5,-0.823639371381308,"male","muslim","""English""","asian",0,0,0,0,0,0,0
"1567","Z05A33",5,5,-0.823639371381308,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1568","Z05A33",5,5,-0.823639371381308,"male","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1569","Z05A33",5,5,-0.823639371381308,"male","muslim","""Tamil""","asian",1,0,0,0,0,0,0
"1570","Z05A33",5,5,-0.823639371381308,"male","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1571","Z05A42",5,5,-0.623639371381309,"female","other","""Gujarati""","asian",0,0,0,0,0,0,0
"1572","Z05A42",5,5,-0.623639371381309,"female","other","""Hindi""","asian",0,0,0,0,0,0,0
"1573","Z05A42",5,5,-0.623639371381309,"female","other","""English""","asian",0,0,0,0,0,0,0
"1574","Z05A42",5,5,-0.623639371381309,"female","other","""Chinese""","asian",2,0,0,0,0,0,0
"1575","Z05A42",5,5,-0.623639371381309,"female","other","""Tamil""","asian",0,0,0,0,0,0,0
"1576","Z05A43",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1577","Z05A43",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1578","Z05A43",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1579","Z05A43",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1580","Z05A43",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1581","Z05A4X",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1582","Z05A4X",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1583","Z05A4X",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1584","Z05A4X",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1585","Z05A4X",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1586","Z05A47",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,1,0,0,1,0,0
"1587","Z05A47",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1588","Z05A47",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1589","Z05A47",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1590","Z05A47",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1591","Z05A48",5,5,0.376360628618691,"female","muslim","""Gujarati""","asian",0,1,0,0,0,0,0
"1592","Z05A48",5,5,0.376360628618691,"female","muslim","""Hindi""","asian",1,1,0,0,0,0,0
"1593","Z05A48",5,5,0.376360628618691,"female","muslim","""English""","asian",0,0,0,0,0,0,0
"1594","Z05A48",5,5,0.376360628618691,"female","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1595","Z05A48",5,5,0.376360628618691,"female","muslim","""Tamil""","asian",1,0,0,0,0,0,0
"1596","Z05A49",5,5,-0.723639371381308,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1597","Z05A49",5,5,-0.723639371381308,"female","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1598","Z05A49",5,5,-0.723639371381308,"female","hindu","""English""","asian",0,0,0,0,0,0,0
"1599","Z05A49",5,5,-0.723639371381308,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1600","Z05A49",5,5,-0.723639371381308,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1601","Z05A51",5,5,0.376360628618691,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1602","Z05A51",5,5,0.376360628618691,"female","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1603","Z05A51",5,5,0.376360628618691,"female","hindu","""English""","asian",1,0,0,0,0,0,0
"1604","Z05A51",5,5,0.376360628618691,"female","hindu","""Marathi""","asian",0,0,0,0,0,0,0
"1605","Z05A51",5,5,0.376360628618691,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1606","Z05A52",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1607","Z05A52",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",2,0,0,0,0,0,0
"1608","Z05A52",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1609","Z05A52",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",0,0,0,0,0,0,0
"1610","Z05A52",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1611","Z05A53",5,5,0.376360628618691,"female","muslim","""English""","asian",1,0,0,0,0,0,0
"1612","Z05A53",5,5,0.376360628618691,"female","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1613","Z05A53",5,5,0.376360628618691,"female","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1614","Z05A53",5,5,0.376360628618691,"female","muslim","""Tamil""","asian",1,0,0,0,0,0,0
"1615","Z05A53",5,5,0.376360628618691,"female","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1616","Z05A56",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1617","Z05A56",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1618","Z05A56",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,1,1,0,0,0,0
"1619","Z05A56",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1620","Z05A56",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1621","Z05A57",5,5,-0.623639371381309,"female","hindu","""English""","asian",1,0,0,0,0,0,0
"1622","Z05A57",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1623","Z05A57",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1624","Z05A57",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1625","Z05A57",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1626","Z05A60",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1627","Z05A60",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1628","Z05A60",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",2,0,0,0,0,0,0
"1629","Z05A60",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1630","Z05A60",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1631","Z05B03",5,5,-0.623639371381309,"male","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1632","Z05B03",5,5,-0.623639371381309,"male","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1633","Z05B03",5,5,-0.623639371381309,"male","hindu","""English""","asian",2,0,0,0,0,0,0
"1634","Z05B03",5,5,-0.623639371381309,"male","hindu","""Marathi""","asian",1,0,0,0,0,0,0
"1635","Z05B03",5,5,-0.623639371381309,"male","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1636","Z05B04",5,5,-0.623639371381309,"male","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1637","Z05B04",5,5,-0.623639371381309,"male","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1638","Z05B04",5,5,-0.623639371381309,"male","hindu","""English""","asian",1,0,0,0,0,0,0
"1639","Z05B04",5,5,-0.623639371381309,"male","hindu","""Marathi""","asian",2,0,0,0,0,0,0
"1640","Z05B04",5,5,-0.623639371381309,"male","hindu","""Tamil""","asian",2,0,0,0,0,0,0
"1641","Z05B05",5,5,-0.623639371381309,"male","muslim","""English""","asian",2,0,0,0,0,0,0
"1642","Z05B05",5,5,-0.623639371381309,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1643","Z05B05",5,5,-0.623639371381309,"male","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1644","Z05B05",5,5,-0.623639371381309,"male","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1645","Z05B05",5,5,-0.623639371381309,"male","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1646","Z05B11",5,5,0.376360628618691,"male","hindu","""English""","asian",2,0,0,0,0,0,0
"1647","Z05B11",5,5,0.376360628618691,"male","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1648","Z05B11",5,5,0.376360628618691,"male","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1649","Z05B11",5,5,0.376360628618691,"male","hindu","""Tamil""","asian",2,0,0,0,0,0,0
"1650","Z05B11",5,5,0.376360628618691,"male","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1651","Z05B12",5,5,0.376360628618691,"male","muslim","""English""","asian",NA,1,0,0,0,1,1
"1652","Z05B12",5,5,0.376360628618691,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1653","Z05B12",5,5,0.376360628618691,"male","muslim","""Hindi""","asian",NA,1,0,0,0,1,1
"1654","Z05B12",5,5,0.376360628618691,"male","muslim","""Tamil""","asian",0,1,1,0,0,0,0
"1655","Z05B12",5,5,0.376360628618691,"male","muslim","""Gujarati""","asian",1,1,0,0,0,0,0
"1656","Z05B16",5,5,0.376360628618691,"male","muslim","""Gujarati""","asian",1,0,0,0,0,0,0
"1657","Z05B16",5,5,0.376360628618691,"male","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1658","Z05B16",5,5,0.376360628618691,"male","muslim","""English""","asian",2,0,0,0,0,0,0
"1659","Z05B16",5,5,0.376360628618691,"male","muslim","""Marathi""","asian",0,0,0,0,0,0,0
"1660","Z05B16",5,5,0.376360628618691,"male","muslim","""Tamil""","asian",2,0,0,0,0,0,0
"1661","Z05B17",5,5,-0.623639371381309,"male","hindu","""English""","asian",1,0,0,0,0,0,0
"1662","Z05B17",5,5,-0.623639371381309,"male","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1663","Z05B17",5,5,-0.623639371381309,"male","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1664","Z05B17",5,5,-0.623639371381309,"male","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1665","Z05B17",5,5,-0.623639371381309,"male","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1666","Z05B19",5,5,0.376360628618691,"male","hindu","""English""","asian",1,0,0,0,0,0,0
"1667","Z05B19",5,5,0.376360628618691,"male","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1668","Z05B19",5,5,0.376360628618691,"male","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1669","Z05B19",5,5,0.376360628618691,"male","hindu","""Tamil""","asian",2,0,0,0,0,0,0
"1670","Z05B19",5,5,0.376360628618691,"male","hindu","""Gujarati""","asian",2,0,0,0,0,0,0
"1671","Z05B20",5,5,-0.623639371381309,"male","muslim","""English""","asian",1,0,0,0,0,0,0
"1672","Z05B20",5,5,-0.623639371381309,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1673","Z05B20",5,5,-0.623639371381309,"male","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1674","Z05B20",5,5,-0.623639371381309,"male","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1675","Z05B20",5,5,-0.623639371381309,"male","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1676","Z05B32",5,5,0.376360628618691,"male","muslim","""English""","asian",NA,0,NA,0,NA,NA,NA
"1677","Z05B32",5,5,0.376360628618691,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1678","Z05B32",5,5,0.376360628618691,"male","muslim","""Hindi""","asian",NA,0,NA,0,NA,NA,NA
"1679","Z05B32",5,5,0.376360628618691,"male","muslim","""Tamil""","asian",NA,0,NA,0,NA,NA,NA
"1680","Z05B32",5,5,0.376360628618691,"male","muslim","""Gujarati""","asian",NA,0,NA,0,NA,NA,NA
"1681","Z05B44",5,5,0.376360628618691,"female","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1682","Z05B44",5,5,0.376360628618691,"female","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1683","Z05B44",5,5,0.376360628618691,"female","muslim","""English""","asian",2,0,0,0,0,0,0
"1684","Z05B44",5,5,0.376360628618691,"female","muslim","""Marathi""","asian",0,0,0,0,0,0,0
"1685","Z05B44",5,5,0.376360628618691,"female","muslim","""Tamil""","asian",1,0,0,0,0,0,0
"1686","Z05B46",5,5,-0.623639371381309,"female","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1687","Z05B46",5,5,-0.623639371381309,"female","muslim","""Hindi""","asian",1,0,0,0,0,0,0
"1688","Z05B46",5,5,-0.623639371381309,"female","muslim","""English""","asian",2,0,0,0,0,0,0
"1689","Z05B46",5,5,-0.623639371381309,"female","muslim","""Marathi""","asian",0,0,0,0,0,0,0
"1690","Z05B46",5,5,-0.623639371381309,"female","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1691","Z05B47",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1692","Z05B47",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1693","Z05B47",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1694","Z05B47",5,5,-0.623639371381309,"female","hindu","""Marathi""","asian",0,0,0,0,0,0,0
"1695","Z05B47",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",2,0,0,0,0,0,0
"1696","Z05B48",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1697","Z05B48",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",NA,0,0,0,0,NA,NA
"1698","Z05B48",5,5,-0.623639371381309,"female","hindu","""English""","asian",NA,0,0,0,0,NA,NA
"1699","Z05B48",5,5,-0.623639371381309,"female","hindu","""Marathi""","asian",NA,0,0,0,0,NA,NA
"1700","Z05B48",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1701","Z05B49",5,5,-0.623639371381309,"female","hindu","""English""","asian",NA,0,NA,0,NA,NA,NA
"1702","Z05B49",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1703","Z05B49",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",NA,0,0,0,0,NA,NA
"1704","Z05B49",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",NA,0,0,0,0,NA,NA
"1705","Z05B49",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",NA,0,0,0,0,NA,NA
"1706","Z05B50",5,5,-0.823639371381308,"female","muslim","""Gujarati""","asian",1,0,0,0,0,0,0
"1707","Z05B50",5,5,-0.823639371381308,"female","muslim","""Hindi""","asian",2,0,0,0,0,0,0
"1708","Z05B50",5,5,-0.823639371381308,"female","muslim","""English""","asian",2,0,0,0,0,0,0
"1709","Z05B50",5,5,-0.823639371381308,"female","muslim","""Marathi""","asian",1,0,0,0,0,0,0
"1710","Z05B50",5,5,-0.823639371381308,"female","muslim","""Tamil""","asian",2,0,0,0,0,0,0
"1711","Z05B55",5,5,-0.623639371381309,"female","muslim","""English""","asian",1,0,0,0,0,0,0
"1712","Z05B55",5,5,-0.623639371381309,"female","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1713","Z05B55",5,5,-0.623639371381309,"female","muslim","""Hindi""","asian",1,0,0,0,0,0,0
"1714","Z05B55",5,5,-0.623639371381309,"female","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1715","Z05B55",5,5,-0.623639371381309,"female","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1716","Z05B56",5,5,0.376360628618691,"female","muslim","""English""","asian",2,0,0,0,0,0,0
"1717","Z05B56",5,5,0.376360628618691,"female","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1718","Z05B56",5,5,0.376360628618691,"female","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1719","Z05B56",5,5,0.376360628618691,"female","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1720","Z05B56",5,5,0.376360628618691,"female","muslim","""Gujarati""","asian",1,0,0,0,0,0,0
"1721","Z05B62",5,5,-0.623639371381309,"female","hindu","""English""","asian",1,0,0,0,0,0,0
"1722","Z05B62",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,1,1,0,0,0,0
"1723","Z05B62",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",0,1,0,0,0,0,0
"1724","Z05B62",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",2,1,0,0,1,0,0
"1725","Z05B62",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,1,0,0,0,0,0
"1726","Z05C03",5,5,-0.623639371381309,"male","hindu","""English""","asian",2,0,0,0,0,0,0
"1727","Z05C03",5,5,-0.623639371381309,"male","hindu","""Chinese""","asian",2,1,1,0,0,0,0
"1728","Z05C03",5,5,-0.623639371381309,"male","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1729","Z05C03",5,5,-0.623639371381309,"male","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1730","Z05C03",5,5,-0.623639371381309,"male","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1731","Z05C04",5,5,-0.623639371381309,"male","hindu","""English""","asian",1,0,NA,0,0,0,0
"1732","Z05C04",5,5,-0.623639371381309,"male","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1733","Z05C04",5,5,-0.623639371381309,"male","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1734","Z05C04",5,5,-0.623639371381309,"male","hindu","""Tamil""","asian",1,0,0,0,0,0,0
"1735","Z05C04",5,5,-0.623639371381309,"male","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1736","Z05C06",5,5,-0.623639371381309,"male","other","""English""","asian",2,0,0,0,0,0,0
"1737","Z05C06",5,5,-0.623639371381309,"male","other","""Chinese""","asian",2,0,0,0,0,0,0
"1738","Z05C06",5,5,-0.623639371381309,"male","other","""Hindi""","asian",2,0,0,0,0,0,0
"1739","Z05C06",5,5,-0.623639371381309,"male","other","""Tamil""","asian",2,0,0,0,0,0,0
"1740","Z05C06",5,5,-0.623639371381309,"male","other","""Gujarati""","asian",1,0,0,0,0,0,0
"1741","Z05C07",5,5,0.376360628618691,"male","muslim","""English""","asian",1,0,0,0,0,0,0
"1742","Z05C07",5,5,0.376360628618691,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1743","Z05C07",5,5,0.376360628618691,"male","muslim","""Hindi""","asian",1,0,0,0,0,0,0
"1744","Z05C07",5,5,0.376360628618691,"male","muslim","""Tamil""","asian",1,0,0,0,0,0,0
"1745","Z05C07",5,5,0.376360628618691,"male","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1746","Z05C09",5,5,-0.623639371381309,"male","hindu","""English""","asian",2,0,0,0,0,0,0
"1747","Z05C09",5,5,-0.623639371381309,"male","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1748","Z05C09",5,5,-0.623639371381309,"male","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1749","Z05C09",5,5,-0.623639371381309,"male","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1750","Z05C09",5,5,-0.623639371381309,"male","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1751","Z05C10",5,5,-0.623639371381309,"male","muslim","""English""","asian",0,1,1,0,NA,0,0
"1752","Z05C10",5,5,-0.623639371381309,"male","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1753","Z05C10",5,5,-0.623639371381309,"male","muslim","""Hindi""","asian",1,0,0,0,0,0,0
"1754","Z05C10",5,5,-0.623639371381309,"male","muslim","""Tamil""","asian",NA,0,0,0,0,NA,NA
"1755","Z05C10",5,5,-0.623639371381309,"male","muslim","""Gujarati""","asian",NA,1,0,0,0,1,1
"1756","Z05C44",5,5,-0.623639371381309,"female","hindu","""English""","asian",1,0,0,0,0,0,0
"1757","Z05C44",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1758","Z05C44",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1759","Z05C44",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1760","Z05C44",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",1,0,0,0,0,0,0
"1761","Z05C45",5,5,-0.623639371381309,"female","hindu","""English""","asian",1,0,0,0,0,0,0
"1762","Z05C45",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1763","Z05C45",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1764","Z05C45",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",2,0,NA,0,0,0,0
"1765","Z05C45",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1766","Z05C46",5,5,-0.623639371381309,"female","muslim","""English""","asian",0,0,0,0,0,0,0
"1767","Z05C46",5,5,-0.623639371381309,"female","muslim","""Chinese""","asian",2,1,1,0,0,0,0
"1768","Z05C46",5,5,-0.623639371381309,"female","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1769","Z05C46",5,5,-0.623639371381309,"female","muslim","""Tamil""","asian",1,0,0,0,0,0,0
"1770","Z05C46",5,5,-0.623639371381309,"female","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1771","Z05C48",5,5,-0.623639371381309,"female","muslim","""English""","asian",2,0,0,0,0,0,0
"1772","Z05C48",5,5,-0.623639371381309,"female","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1773","Z05C48",5,5,-0.623639371381309,"female","muslim","""Hindi""","asian",2,0,0,0,0,0,0
"1774","Z05C48",5,5,-0.623639371381309,"female","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1775","Z05C48",5,5,-0.623639371381309,"female","muslim","""Gujarati""","asian",2,0,0,0,0,0,0
"1776","Z05C49",5,5,-0.623639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1777","Z05C49",5,5,-0.623639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1778","Z05C49",5,5,-0.623639371381309,"female","hindu","""Hindi""","asian",1,0,0,0,0,0,0
"1779","Z05C49",5,5,-0.623639371381309,"female","hindu","""Tamil""","asian",0,0,0,0,0,0,0
"1780","Z05C49",5,5,-0.623639371381309,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1781","Z05C50",5,5,-0.923639371381309,"female","hindu","""English""","asian",2,0,0,0,0,0,0
"1782","Z05C50",5,5,-0.923639371381309,"female","hindu","""Chinese""","asian",2,0,0,0,0,0,0
"1783","Z05C50",5,5,-0.923639371381309,"female","hindu","""Hindi""","asian",0,0,0,0,0,0,0
"1784","Z05C50",5,5,-0.923639371381309,"female","hindu","""Tamil""","asian",2,0,0,0,0,0,0
"1785","Z05C50",5,5,-0.923639371381309,"female","hindu","""Gujarati""","asian",0,0,0,0,0,0,0
"1786","Z05C51",5,5,-0.623639371381309,"female","muslim","""English""","asian",0,0,0,0,0,0,0
"1787","Z05C51",5,5,-0.623639371381309,"female","muslim","""Chinese""","asian",2,0,0,0,0,0,0
"1788","Z05C51",5,5,-0.623639371381309,"female","muslim","""Hindi""","asian",0,0,0,0,0,0,0
"1789","Z05C51",5,5,-0.623639371381309,"female","muslim","""Tamil""","asian",0,0,0,0,0,0,0
"1790","Z05C51",5,5,-0.623639371381309,"female","muslim","""Gujarati""","asian",0,0,0,0,0,0,0
"1791","Z05C56",5,5,-0.623639371381309,"female","muslim","""English""","asian",2,0,0,0,0,0,0
"1792","Z05C56",5,5,-0.623639371381309,"female","muslim","""Chinese""","asian",1,0,0,0,0,0,0
"1793","Z05C56",5,5,-0.623639371381309,"female","muslim","""Hindi""","asian",2,0,0,0,0,0,0
"1794","Z05C56",5,5,-0.623639371381309,"female","muslim","""Tamil""","asian",2,1,1,0,1,0,0
"1795","Z05C56",5,5,-0.623639371381309,"female","muslim","""Gujarati""","asian",1,1,1,0,1,0,0
"1796","Z05A03",5,5,-0.623639371381309,"male","hindu","""English""","white",2,0,0,0,0,0,0
"1797","Z05A03",5,5,-0.623639371381309,"male","hindu","""Chinese""","white",1,0,0,0,0,0,0
"1798","Z05A03",5,5,-0.623639371381309,"male","hindu","""Hindi""","white",1,0,0,0,0,0,0
"1799","Z05A03",5,5,-0.623639371381309,"male","hindu","""Tamil""","white",1,0,0,0,0,0,0
"1800","Z05A03",5,5,-0.623639371381309,"male","hindu","""Gujarati""","white",1,0,0,0,0,0,0
"1801","Z05A04",5,5,-0.623639371381309,"male","hindu","""Gujarati""","white",0,0,0,0,0,0,0
"1802","Z05A04",5,5,-0.623639371381309,"male","hindu","""Hindi""","white",1,0,0,0,0,0,0
"1803","Z05A04",5,5,-0.623639371381309,"male","hindu","""English""","white",2,0,0,0,0,0,0
"1804","Z05A04",5,5,-0.623639371381309,"male","hindu","""Chinese""","white",2,0,0,0,0,0,0
