"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","response","id_correct"
"526","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",60,"id","Mandarin","chinese","audio","female","chinese",1
"527","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",61,"id","Tamil","tamil","audio","female","tamil",1
"528","india-socioling","zenith","Z05B55",5,5,10,-0.605217971159455,"female","muslim","gujarati","gujarati english","hindi english",62,"id","Urdu","urdu","audio","female","hindi",0
"529","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",55,"id","Marathi","marathi","audio","female","marathi",1
"530","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",56,"id","English (U.S.)","english","audio","female","english",1
"531","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",57,"id","Hindi","hindi","audio","female","hindi",1
"532","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"533","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",59,"id","English (India)","english","audio","female","english",1
"534","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",60,"id","Mandarin","chinese","audio","female","chinese",1
"535","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",61,"id","Tamil","tamil","audio","female","tamil",1
"536","india-socioling","zenith","Z05B56",5,5,11,0.394782028840545,"female","muslim","hindi, urdu","hindi urdu","hindi gujarati english",62,"id","Urdu","urdu","audio","female","hindi",0
"537","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"538","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"539","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"540","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"541","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",59,"id","English (India)","english","audio","female","english",1
"542","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"543","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"544","india-socioling","zenith","Z05B62",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"545","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",58,"id","Marathi","marathi","audio","female","marathi",1
"546","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",59,"id","English (U.S.)","english","audio","female","english",1
"547","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",60,"id","Hindi","hindi","audio","female","hindi",1
"548","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",61,"id","Gujarati","gujarati","audio","female","gujarati",1
"549","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",62,"id","English (India)","english","audio","female","chinese",0
"550","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",63,"id","Mandarin","chinese","audio","female","tamil",0
"551","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",64,"id","Tamil","tamil","audio","female","urdu",1
"552","india-socioling","zenith","Z05C03",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","marathi gujarati",65,"id","Urdu","urdu","audio","female","hindi",0
"553","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",55,"id","Marathi","marathi","audio","female","marathi",1
"554","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",56,"id","English (U.S.)","english","audio","female","english",1
"555","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",57,"id","Hindi","hindi","audio","female","hindi",1
"556","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"557","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",59,"id","English (India)","english","audio","female","english",1
"558","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",60,"id","Mandarin","chinese","audio","female","chinese",1
"559","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",61,"id","Tamil","tamil","audio","female","tamil",1
"560","india-socioling","zenith","Z05C04",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi english marathi",62,"id","Urdu","urdu","audio","female","hindi",0
"561","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","gujarati",0
"562","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"563","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"564","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"565","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"566","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"567","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"568","india-socioling","zenith","Z05C06",5,5,10,-0.605217971159455,"male","other","gujarati","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","gujarati",0
"569","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",58,"id","Marathi","marathi","audio","female","tamil",0
"570","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",59,"id","English (U.S.)","english","audio","female","english",1
"571","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",60,"id","Hindi","hindi","audio","female","hindi",1
"572","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",61,"id","Gujarati","gujarati","audio","female","tamil",0
"573","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",62,"id","English (India)","english","audio","female","tamil",0
"574","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",63,"id","Mandarin","chinese","audio","female","tamil",0
"575","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",64,"id","Tamil","tamil","audio","female","urdu",0
"576","india-socioling","zenith","Z05C07",5,5,11,0.394782028840545,"male","muslim","gujarati","gujarati","hindi gujarati",65,"id","Urdu","urdu","audio","female","hindi",0
"577","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"578","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"579","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"580","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"581","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",59,"id","English (India)","english","audio","female","english",1
"582","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"583","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",61,"id","Tamil","tamil","audio","female","urdu",0
"584","india-socioling","zenith","Z05C09",5,5,10,-0.605217971159455,"male","hindu","marathi","marathi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"585","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",55,"id","Marathi","marathi","audio","female","mirite",0
"586","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"587","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"588","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"589","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",59,"id","English (India)","english","audio","female","french",0
"590","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"591","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",61,"id","Tamil","tamil","audio","female","punjabi",0
"592","india-socioling","zenith","Z05C10",5,5,10,-0.605217971159455,"male","muslim","gujarati, hindi, english","gujarati","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"593","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"594","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"595","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"596","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"597","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",59,"id","English (India)","english","audio","female","english",1
"598","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"599","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"600","india-socioling","zenith","Z05C44",5,5,10,-0.605217971159455,"female","hindu","hindi","hind english gujarati","hind english gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"601","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",55,"id","Marathi","marathi","audio","female","hindi",0
"602","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"603","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"604","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"605","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",59,"id","English (India)","english","audio","female","english",1
"606","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",60,"id","Mandarin","chinese","audio","female","gujarati",0
"607","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"608","india-socioling","zenith","Z05C45",5,5,10,-0.605217971159455,"female","hindu","gujarati","gujarati","hindi",62,"id","Urdu","urdu","audio","female","gujarati",0
"609","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",55,"id","Marathi","marathi","audio","female","marathi",1
"610","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",56,"id","English (U.S.)","english","audio","female","english",1
"611","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",57,"id","Hindi","hindi","audio","female","hindi",1
"612","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"613","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",59,"id","English (India)","english","audio","female","urdu",0
"614","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",60,"id","Mandarin","chinese","audio","female","tamil",0
"615","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",61,"id","Tamil","tamil","audio","female","krila",0
"616","india-socioling","zenith","Z05C46",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi english","hindi english",62,"id","Urdu","urdu","audio","female","hindi",0
"617","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",55,"id","Marathi","marathi","audio","female","tamil",0
"618","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",56,"id","English (U.S.)","english","audio","female","english",1
"619","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",57,"id","Hindi","hindi","audio","female","urdu",0
"620","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",58,"id","Gujarati","gujarati","audio","female","marathi",0
"621","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",59,"id","English (India)","english","audio","female","marathi",0
"622","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",60,"id","Mandarin","chinese","audio","female","tamil",0
"623","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",61,"id","Tamil","tamil","audio","female","gujarati",0
"624","india-socioling","zenith","Z05C48",5,5,10,-0.605217971159455,"female","muslim","gujarati","hindi","english hindi",62,"id","Urdu","urdu","audio","female","urdu",1
"625","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"626","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"627","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"628","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"629","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"630","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"631","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"632","india-socioling","zenith","Z05C49",5,5,10,-0.605217971159455,"female","hindu","marathi","marathi","marathi hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"633","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",55,"id","Marathi","marathi","audio","female","urdu",0
"634","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"635","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"636","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"637","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",59,"id","English (India)","english","audio","female","english",1
"638","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",60,"id","Mandarin","chinese","audio","female","tamil",0
"639","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"640","india-socioling","zenith","Z05C50",5,5,9.7,-0.905217971159455,"female","hindu","gujarati","gujarati","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"641","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",58,"id","Marathi","marathi","audio","female","hindi",0
"642","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",59,"id","English (U.S.)","english","audio","female","english",1
"643","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",60,"id","Hindi","hindi","audio","female","urdu",0
"644","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",61,"id","Gujarati","gujarati","audio","female","gujarati",1
"645","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",62,"id","English (India)","english","audio","female","english",1
"646","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",63,"id","Mandarin","chinese","audio","female","urdu",0
"647","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",64,"id","Tamil","tamil","audio","female","marathi",0
"648","india-socioling","zenith","Z05C51",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi english",65,"id","Urdu","urdu","audio","female","hindi",0
"649","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"650","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"651","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"652","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","marathi",0
"653","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","tamil",0
"654","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","marathi",0
"655","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"656","india-socioling","zenith","Z05C56",5,5,10,-0.605217971159455,"female","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"657","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"658","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"659","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",57,"id","Hindi","hindi","audio","female","sanskrit",0
"660","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"661","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",59,"id","English (India)","english","audio","female","english",1
"662","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"663","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"664","india-socioling","zenith","Z07A01",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","hindi marathi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"665","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",55,"id","Marathi","marathi","audio","female","sanskrit",0
"666","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",55,"id","Marathi","marathi","audio","female","sanskrit",0
"667","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"668","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"669","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"670","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"671","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"672","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",59,"id","English (India)","english","audio","female","english",1
"673","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"674","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",61,"id","Tamil","tamil","audio","female","urdu",0
"675","india-socioling","zenith","Z07A02",7,7,12,1.39478202884055,"male","hindu","sindhi","hindi sindhi","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"676","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",55,"id","Marathi","marathi","audio","female","marathi",1
"677","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",56,"id","English (U.S.)","english","audio","female","english",1
"678","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",57,"id","Hindi","hindi","audio","female","hindi",1
"679","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"680","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",59,"id","English (India)","english","audio","female","english",1
"681","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",60,"id","Mandarin","chinese","audio","female","chinese",1
"682","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","",61,"id","Tamil","tamil","audio","female","sanskrit",0
"683","india-socioling","zenith","Z07A04",7,7,12,1.39478202884055,"male","hindu","marathi","marathi","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"684","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"685","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"686","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"687","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"688","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",59,"id","English (India)","english","audio","female","english",1
"689","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"690","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"691","india-socioling","zenith","Z07A05",7,7,12,1.39478202884055,"male","muslim","gujarati","gujarati hindi","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"692","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",55,"id","Marathi","marathi","audio","female","marathi",1
"693","india-socioling","zenith","Z07A06",7,7,13,2.39478202884055,"male","hindu","marathi","marathi","hindi gujarati marathi english",56,"id","English (U.S.)","english","audio","female","english",1
